Vardas                   Pavarde                  Galutinis
VardasNR28555            PavardeNR28555           4.68  
VardasNR28589            PavardeNR28589           4.68  
VardasNR28730            PavardeNR28730           4.68  
VardasNR28798            PavardeNR28798           4.68  
VardasNR28925            PavardeNR28925           4.68  
VardasNR28936            PavardeNR28936           4.68  
VardasNR28961            PavardeNR28961           4.68  
VardasNR29015            PavardeNR29015           4.68  
VardasNR29055            PavardeNR29055           4.68  
VardasNR29069            PavardeNR29069           4.68  
VardasNR29094            PavardeNR29094           4.68  
VardasNR29199            PavardeNR29199           4.68  
VardasNR29234            PavardeNR29234           4.68  
VardasNR29832            PavardeNR29832           4.68  
VardasNR30286            PavardeNR30286           4.68  
VardasNR30655            PavardeNR30655           4.68  
VardasNR30676            PavardeNR30676           4.68  
VardasNR30699            PavardeNR30699           4.68  
VardasNR30740            PavardeNR30740           4.68  
VardasNR30787            PavardeNR30787           4.68  
VardasNR30949            PavardeNR30949           4.68  
VardasNR31024            PavardeNR31024           4.68  
VardasNR31209            PavardeNR31209           4.68  
VardasNR31372            PavardeNR31372           4.68  
VardasNR31499            PavardeNR31499           4.68  
VardasNR31563            PavardeNR31563           4.68  
VardasNR31750            PavardeNR31750           4.68  
VardasNR31936            PavardeNR31936           4.68  
VardasNR31966            PavardeNR31966           4.68  
VardasNR32012            PavardeNR32012           4.68  
VardasNR32154            PavardeNR32154           4.68  
VardasNR32445            PavardeNR32445           4.68  
VardasNR32697            PavardeNR32697           4.68  
VardasNR32889            PavardeNR32889           4.68  
VardasNR32990            PavardeNR32990           4.68  
VardasNR33272            PavardeNR33272           4.68  
VardasNR33283            PavardeNR33283           4.68  
VardasNR33291            PavardeNR33291           4.68  
VardasNR33293            PavardeNR33293           4.68  
VardasNR33297            PavardeNR33297           4.68  
VardasNR33359            PavardeNR33359           4.68  
VardasNR33615            PavardeNR33615           4.68  
VardasNR33964            PavardeNR33964           4.68  
VardasNR34204            PavardeNR34204           4.68  
VardasNR34361            PavardeNR34361           4.68  
VardasNR34426            PavardeNR34426           4.68  
VardasNR34807            PavardeNR34807           4.68  
VardasNR34946            PavardeNR34946           4.68  
VardasNR35119            PavardeNR35119           4.68  
VardasNR35181            PavardeNR35181           4.68  
VardasNR35196            PavardeNR35196           4.68  
VardasNR35320            PavardeNR35320           4.68  
VardasNR35360            PavardeNR35360           4.68  
VardasNR35511            PavardeNR35511           4.68  
VardasNR35590            PavardeNR35590           4.68  
VardasNR35626            PavardeNR35626           4.68  
VardasNR35789            PavardeNR35789           4.68  
VardasNR35831            PavardeNR35831           4.68  
VardasNR36037            PavardeNR36037           4.68  
VardasNR36117            PavardeNR36117           4.68  
VardasNR36404            PavardeNR36404           4.68  
VardasNR36406            PavardeNR36406           4.68  
VardasNR36428            PavardeNR36428           4.68  
VardasNR36784            PavardeNR36784           4.68  
VardasNR36884            PavardeNR36884           4.68  
VardasNR37088            PavardeNR37088           4.68  
VardasNR37106            PavardeNR37106           4.68  
VardasNR37784            PavardeNR37784           4.68  
VardasNR38029            PavardeNR38029           4.68  
VardasNR38042            PavardeNR38042           4.68  
VardasNR38117            PavardeNR38117           4.68  
VardasNR39028            PavardeNR39028           4.68  
VardasNR39378            PavardeNR39378           4.68  
VardasNR39418            PavardeNR39418           4.68  
VardasNR39516            PavardeNR39516           4.68  
VardasNR39678            PavardeNR39678           4.68  
VardasNR39737            PavardeNR39737           4.68  
VardasNR39820            PavardeNR39820           4.68  
VardasNR39945            PavardeNR39945           4.68  
VardasNR40477            PavardeNR40477           4.68  
VardasNR40941            PavardeNR40941           4.68  
VardasNR41135            PavardeNR41135           4.68  
VardasNR41645            PavardeNR41645           4.68  
VardasNR41882            PavardeNR41882           4.68  
VardasNR41943            PavardeNR41943           4.68  
VardasNR42073            PavardeNR42073           4.68  
VardasNR42108            PavardeNR42108           4.68  
VardasNR42535            PavardeNR42535           4.68  
VardasNR42969            PavardeNR42969           4.68  
VardasNR43341            PavardeNR43341           4.68  
VardasNR43670            PavardeNR43670           4.68  
VardasNR43768            PavardeNR43768           4.68  
VardasNR43798            PavardeNR43798           4.68  
VardasNR44051            PavardeNR44051           4.68  
VardasNR44291            PavardeNR44291           4.68  
VardasNR44409            PavardeNR44409           4.68  
VardasNR44452            PavardeNR44452           4.68  
VardasNR44560            PavardeNR44560           4.68  
VardasNR44775            PavardeNR44775           4.68  
VardasNR44802            PavardeNR44802           4.68  
VardasNR44814            PavardeNR44814           4.68  
VardasNR45241            PavardeNR45241           4.68  
VardasNR45493            PavardeNR45493           4.68  
VardasNR45542            PavardeNR45542           4.68  
VardasNR45741            PavardeNR45741           4.68  
VardasNR45990            PavardeNR45990           4.68  
VardasNR46091            PavardeNR46091           4.68  
VardasNR46202            PavardeNR46202           4.68  
VardasNR46536            PavardeNR46536           4.68  
VardasNR46571            PavardeNR46571           4.68  
VardasNR46657            PavardeNR46657           4.68  
VardasNR46691            PavardeNR46691           4.68  
VardasNR46761            PavardeNR46761           4.68  
VardasNR46765            PavardeNR46765           4.68  
VardasNR47135            PavardeNR47135           4.68  
VardasNR47223            PavardeNR47223           4.68  
VardasNR47538            PavardeNR47538           4.68  
VardasNR47622            PavardeNR47622           4.68  
VardasNR47670            PavardeNR47670           4.68  
VardasNR47707            PavardeNR47707           4.68  
VardasNR47733            PavardeNR47733           4.68  
VardasNR48328            PavardeNR48328           4.68  
VardasNR48385            PavardeNR48385           4.68  
VardasNR48420            PavardeNR48420           4.68  
VardasNR48715            PavardeNR48715           4.68  
VardasNR48727            PavardeNR48727           4.68  
VardasNR48790            PavardeNR48790           4.68  
VardasNR48830            PavardeNR48830           4.68  
VardasNR48877            PavardeNR48877           4.68  
VardasNR48884            PavardeNR48884           4.68  
VardasNR48991            PavardeNR48991           4.68  
VardasNR49119            PavardeNR49119           4.68  
VardasNR49318            PavardeNR49318           4.68  
VardasNR49401            PavardeNR49401           4.68  
VardasNR49406            PavardeNR49406           4.68  
VardasNR49830            PavardeNR49830           4.68  
VardasNR49970            PavardeNR49970           4.68  
VardasNR49971            PavardeNR49971           4.68  
VardasNR49972            PavardeNR49972           4.68  
VardasNR50165            PavardeNR50165           4.68  
VardasNR50218            PavardeNR50218           4.68  
VardasNR50731            PavardeNR50731           4.68  
VardasNR50778            PavardeNR50778           4.68  
VardasNR51178            PavardeNR51178           4.68  
VardasNR51190            PavardeNR51190           4.68  
VardasNR51558            PavardeNR51558           4.68  
VardasNR51840            PavardeNR51840           4.68  
VardasNR52121            PavardeNR52121           4.68  
VardasNR52146            PavardeNR52146           4.68  
VardasNR52213            PavardeNR52213           4.68  
VardasNR52368            PavardeNR52368           4.68  
VardasNR52374            PavardeNR52374           4.68  
VardasNR52426            PavardeNR52426           4.68  
VardasNR52482            PavardeNR52482           4.68  
