Vardas                   Pavarde                  Galutinis
VardasNR61178            PavardeNR61178           7.48  
VardasNR62491            PavardeNR62491           7.48  
VardasNR62728            PavardeNR62728           7.48  
VardasNR62951            PavardeNR62951           7.48  
VardasNR63160            PavardeNR63160           7.48  
VardasNR63419            PavardeNR63419           7.48  
VardasNR63651            PavardeNR63651           7.48  
VardasNR63912            PavardeNR63912           7.48  
VardasNR64335            PavardeNR64335           7.48  
VardasNR65015            PavardeNR65015           7.48  
VardasNR65635            PavardeNR65635           7.48  
VardasNR66236            PavardeNR66236           7.48  
VardasNR67068            PavardeNR67068           7.48  
VardasNR67541            PavardeNR67541           7.48  
VardasNR68019            PavardeNR68019           7.48  
VardasNR68248            PavardeNR68248           7.48  
VardasNR68326            PavardeNR68326           7.48  
VardasNR68370            PavardeNR68370           7.48  
VardasNR68540            PavardeNR68540           7.48  
VardasNR68630            PavardeNR68630           7.48  
VardasNR69187            PavardeNR69187           7.48  
VardasNR69350            PavardeNR69350           7.48  
VardasNR70168            PavardeNR70168           7.48  
VardasNR70713            PavardeNR70713           7.48  
VardasNR71264            PavardeNR71264           7.48  
VardasNR71288            PavardeNR71288           7.48  
VardasNR71516            PavardeNR71516           7.48  
VardasNR71778            PavardeNR71778           7.48  
VardasNR72292            PavardeNR72292           7.48  
VardasNR72714            PavardeNR72714           7.48  
VardasNR72867            PavardeNR72867           7.48  
VardasNR73865            PavardeNR73865           7.48  
VardasNR73937            PavardeNR73937           7.48  
VardasNR73955            PavardeNR73955           7.48  
VardasNR74445            PavardeNR74445           7.48  
VardasNR74572            PavardeNR74572           7.48  
VardasNR74588            PavardeNR74588           7.48  
VardasNR75882            PavardeNR75882           7.48  
VardasNR75894            PavardeNR75894           7.48  
VardasNR76043            PavardeNR76043           7.48  
VardasNR76126            PavardeNR76126           7.48  
VardasNR76603            PavardeNR76603           7.48  
VardasNR77421            PavardeNR77421           7.48  
VardasNR78172            PavardeNR78172           7.48  
VardasNR79283            PavardeNR79283           7.48  
VardasNR79471            PavardeNR79471           7.48  
VardasNR79558            PavardeNR79558           7.48  
VardasNR79810            PavardeNR79810           7.48  
VardasNR79817            PavardeNR79817           7.48  
VardasNR80128            PavardeNR80128           7.48  
VardasNR80364            PavardeNR80364           7.48  
VardasNR80662            PavardeNR80662           7.48  
VardasNR80718            PavardeNR80718           7.48  
VardasNR80831            PavardeNR80831           7.48  
VardasNR81052            PavardeNR81052           7.48  
VardasNR81278            PavardeNR81278           7.48  
VardasNR81346            PavardeNR81346           7.48  
VardasNR81405            PavardeNR81405           7.48  
VardasNR81448            PavardeNR81448           7.48  
VardasNR81900            PavardeNR81900           7.48  
VardasNR82288            PavardeNR82288           7.48  
VardasNR83723            PavardeNR83723           7.48  
VardasNR83853            PavardeNR83853           7.48  
VardasNR84362            PavardeNR84362           7.48  
VardasNR84499            PavardeNR84499           7.48  
VardasNR85579            PavardeNR85579           7.48  
VardasNR85835            PavardeNR85835           7.48  
VardasNR85903            PavardeNR85903           7.48  
VardasNR86001            PavardeNR86001           7.48  
VardasNR86179            PavardeNR86179           7.48  
VardasNR86373            PavardeNR86373           7.48  
VardasNR86581            PavardeNR86581           7.48  
VardasNR86777            PavardeNR86777           7.48  
VardasNR86825            PavardeNR86825           7.48  
VardasNR87085            PavardeNR87085           7.48  
VardasNR87544            PavardeNR87544           7.48  
VardasNR87965            PavardeNR87965           7.48  
VardasNR88459            PavardeNR88459           7.48  
VardasNR88524            PavardeNR88524           7.48  
VardasNR88677            PavardeNR88677           7.48  
VardasNR89203            PavardeNR89203           7.48  
VardasNR89228            PavardeNR89228           7.48  
VardasNR89645            PavardeNR89645           7.48  
VardasNR91653            PavardeNR91653           7.48  
VardasNR91772            PavardeNR91772           7.48  
VardasNR92317            PavardeNR92317           7.48  
VardasNR92678            PavardeNR92678           7.48  
VardasNR92807            PavardeNR92807           7.48  
VardasNR94755            PavardeNR94755           7.48  
VardasNR95328            PavardeNR95328           7.48  
VardasNR95620            PavardeNR95620           7.48  
VardasNR95840            PavardeNR95840           7.48  
VardasNR96035            PavardeNR96035           7.48  
VardasNR96070            PavardeNR96070           7.48  
VardasNR96739            PavardeNR96739           7.48  
VardasNR97096            PavardeNR97096           7.48  
VardasNR97247            PavardeNR97247           7.48  
VardasNR97634            PavardeNR97634           7.48  
VardasNR97806            PavardeNR97806           7.48  
VardasNR98224            PavardeNR98224           7.48  
VardasNR98267            PavardeNR98267           7.48  
VardasNR98485            PavardeNR98485           7.48  
VardasNR98488            PavardeNR98488           7.48  
VardasNR99033            PavardeNR99033           7.48  
VardasNR99083            PavardeNR99083           7.48  
VardasNR99111            PavardeNR99111           7.48  
VardasNR99838            PavardeNR99838           7.48  
VardasNR99973            PavardeNR99973           7.48  
VardasNR212              PavardeNR212             7.52  
VardasNR263              PavardeNR263             7.52  
VardasNR681              PavardeNR681             7.52  
VardasNR762              PavardeNR762             7.52  
VardasNR771              PavardeNR771             7.52  
VardasNR830              PavardeNR830             7.52  
VardasNR904              PavardeNR904             7.52  
VardasNR916              PavardeNR916             7.52  
VardasNR969              PavardeNR969             7.52  
VardasNR994              PavardeNR994             7.52  
VardasNR1174             PavardeNR1174            7.52  
VardasNR1262             PavardeNR1262            7.52  
VardasNR1525             PavardeNR1525            7.52  
VardasNR1534             PavardeNR1534            7.52  
VardasNR1700             PavardeNR1700            7.52  
VardasNR1829             PavardeNR1829            7.52  
VardasNR1945             PavardeNR1945            7.52  
VardasNR2060             PavardeNR2060            7.52  
VardasNR2064             PavardeNR2064            7.52  
VardasNR2133             PavardeNR2133            7.52  
VardasNR2245             PavardeNR2245            7.52  
VardasNR2291             PavardeNR2291            7.52  
VardasNR2296             PavardeNR2296            7.52  
VardasNR2654             PavardeNR2654            7.52  
VardasNR2703             PavardeNR2703            7.52  
VardasNR2709             PavardeNR2709            7.52  
VardasNR2796             PavardeNR2796            7.52  
VardasNR2802             PavardeNR2802            7.52  
VardasNR3496             PavardeNR3496            7.52  
VardasNR3507             PavardeNR3507            7.52  
VardasNR3823             PavardeNR3823            7.52  
VardasNR3925             PavardeNR3925            7.52  
VardasNR3947             PavardeNR3947            7.52  
VardasNR3960             PavardeNR3960            7.52  
VardasNR4269             PavardeNR4269            7.52  
VardasNR4562             PavardeNR4562            7.52  
VardasNR4682             PavardeNR4682            7.52  
VardasNR5108             PavardeNR5108            7.52  
VardasNR5192             PavardeNR5192            7.52  
VardasNR5294             PavardeNR5294            7.52  
VardasNR5458             PavardeNR5458            7.52  
VardasNR5494             PavardeNR5494            7.52  
VardasNR6070             PavardeNR6070            7.52  
VardasNR6315             PavardeNR6315            7.52  
VardasNR6371             PavardeNR6371            7.52  
VardasNR6431             PavardeNR6431            7.52  
